Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,61278,Laura Reed,Männlich,1999-06-09,Kein Austritt,Abteilungsleiter,Masterabschluss,50,1974-10-01,E12,Ja,3,Ja,17,Ja,Ja,1,31,11,Krankheit,3,Büro,0.37,738,2,6,73400.51357764256,0,11,Nein,2,Vollzeit,6.810421750214226,25,0,1.7373102966224876e-05
2024,12,52292,Katie Orozco,Männlich,2008-10-23,Kein Austritt,Unterabteilungsleiter,Doktorrand,43,1981-10-04,E10,Ja,5,Nein,24,Nein,Ja,1,54,8,Krankheit,4,Büro,0.94,0,3,1,75845.5807175804,0,21,Ja,2,Teilzeit,6.553428662330155,16,0,1.7237598867033628e-05
2024,12,76866,Brenda Mendoza,Weiblich,2019-04-19,Kein Austritt,Bürokraft,Berufsausbildung,30,1994-10-01,E5,Ja,1,Nein,37,Nein,Ja,1,15,0,keine,2,Büro,0.52,766,0,6,55515.94588820246,10,23,Ja,2,Teilzeit,10.0,5,0,1.714106381882793e-05
2024,12,20996,Sharon Krueger,Männlich,2001-05-09,Kein Austritt,Fachkraft,Bachelorabschluss,49,1975-01-03,E6,Ja,1,Ja,18,Nein,Ja,0,18,0,keine,4,Büro,0.52,0,0,9,49816.21628623664,6,8,Ja,4,Teilzeit,10.0,23,0,1.688954592588889e-05
2024,12,59998,Heather Cole,Männlich,2008-09-12,Kein Austritt,Fachkraft,Berufsausbildung,39,1985-04-12,E6,Ja,5,Nein,28,Nein,Ja,0,19,0,keine,2,Büro,0.81,0,0,8,68987.50432702183,3,18,Ja,4,Teilzeit,9.682524160388905,16,0,1.682397876735572e-05
2024,12,11330,Theodore Jones Jr.,Männlich,1997-09-03,Kein Austritt,Fachkraft,Bachelorabschluss,55,1969-02-25,E6,Ja,4,Nein,12,Nein,Ja,0,11,0,keine,4,Büro,0.72,0,0,Keine Veränderung,53418.91667687603,10,23,Ja,Mittellevel,Teilzeit,10.0,27,0,1.677614496829674e-05
2024,12,93606,Alexander Brown,Weiblich,1998-10-19,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-08-09,E5,Ja,3,Ja,16,Ja,Ja,0,11,0,keine,3,Büro,0.32,3978,0,Seitlicher Wechsel,48263.580388676615,9,8,Nein,Mittellevel,Homeoffice,10.0,26,0,1.671702584379883e-05
2024,12,48893,Sandra Walker,Männlich,2011-07-23,Kein Austritt,Fachkraft,Bachelorabschluss,38,1986-03-07,E6,Ja,5,Nein,29,Nein,Ja,2,17,0,keine,2,Büro,0.18,0,0,7,53113.879519514114,9,13,Nein,4,Teilzeit,7.8989011580793935,13,0,1.6636668451112233e-05
2024,12,68184,Arthur Stout,Weiblich,2009-11-07,Kein Austritt,Leitung Büro,Masterabschluss,38,1986-02-02,E8,Ja,4,Nein,29,Ja,Ja,2,17,3,Elternzeit,1,Büro,0.68,2415,0,10,81607.25456988244,7,19,Ja,2,Teilzeit,8.929231184092881,15,0,1.657459975185114e-05
2024,12,16822,Judy Jones,Männlich,2003-04-18,Kein Austritt,Leitung Büro,Bachelorabschluss,54,1970-07-04,E8,Ja,4,Ja,13,Ja,Ja,0,19,5,Krankheit,3,Büro,0.31,2512,0,9,71285.16518451166,6,19,Nein,4,Vollzeit,10.0,21,0,1.6565478660649008e-05
2024,12,83751,Gregory Parker,Weiblich,2009-10-14,Kein Austritt,Bürokraft,Doktorrand,40,1983-12-25,E5,Ja,3,Nein,27,Nein,Ja,1,9,0,keine,3,Büro,0.4,0,0,7,53502.99724616393,9,12,Ja,4,Teilzeit,10.0,15,0,1.652555221955907e-05
2024,12,28643,Bryan Parker,Weiblich,1992-11-15,Kein Austritt,Bürokraft,Masterabschluss,56,1968-01-26,E5,Ja,3,Ja,11,Ja,Ja,2,22,5,Krankheit,3,Büro,0.87,0,0,Keine Veränderung,50527.58286614752,7,12,Ja,Einstiegslevel,Homeoffice,9.955092756684234,32,0,1.6512655996254788e-05
2024,12,72031,Evelyn Galvan,Weiblich,1997-12-24,Kein Austritt,Bürokraft,Doktorrand,52,1972-07-25,E5,Ja,4,Ja,15,Nein,Ja,0,20,0,keine,2,Büro,0.6,0,0,Beförderung,64796.69080753192,6,8,Ja,Seniorlevel,Homeoffice,10.0,27,0,1.6490716994406467e-05
2024,12,73793,Matthew Taylor,Weiblich,2010-01-23,Kein Austritt,Abteilungsleiter,Doktorrand,42,1982-05-25,E12,Ja,1,Nein,25,Ja,Ja,1,37,5,Krankheit,5,Büro,0.56,2241,2,0,84866.64149545072,4,20,Ja,4,Vollzeit,10.0,14,0,1.6468933077842773e-05
2024,12,79763,Evan Wheeler,Männlich,2005-02-11,Kein Austritt,Unterabteilungsleiter,Doktorrand,58,1966-10-18,E10,Ja,0,Nein,9,Ja,Ja,0,36,10,keine,4,Landeszentrale,0.49,331,3,8,100055.4842967172,2,7,Ja,2,Homeoffice,10.0,19,0,1.6407356358276554e-05
2024,12,80396,Jennifer Hancock,Weiblich,2010-04-08,Kein Austritt,Fachkraft,Masterabschluss,40,1984-06-18,E6,Ja,2,Nein,27,Ja,Ja,1,13,0,keine,3,Büro,0.37,4809,0,1,65486.90585357713,1,16,Nein,3,Homeoffice,10.0,14,0,1.6316137186064328e-05
2024,12,89069,Susan Turner,Männlich,1994-01-10,Kein Austritt,Fachkraft,Doktorrand,61,1963-01-21,E6,Ja,2,Ja,6,Ja,Ja,1,12,2,Sabbatical,5,Büro,0.88,0,0,Keine Veränderung,69405.75282409019,8,23,Nein,Seniorlevel,Teilzeit,10.0,30,0,1.6303692687460474e-05
2024,12,45954,Tammie Bright,Weiblich,1997-03-15,Kein Austritt,Bürokraft,Doktorrand,52,1972-06-13,E5,Ja,3,Ja,15,Nein,Ja,0,25,0,keine,5,Büro,0.78,0,0,Seitlicher Wechsel,47690.64423891962,1,5,Nein,Mittellevel,Homeoffice,10.0,27,0,1.6272607462525556e-05
2024,12,16606,George Johnson,Männlich,1998-11-01,Kein Austritt,Leitung Landeszentrale,Masterabschluss,61,1963-08-09,E10,Ja,1,Nein,6,Ja,Ja,0,23,40,Erkrankung mit Reha,5,Büro,0.32,3553,1,3,68409.83546586281,4,19,Nein,4,Vollzeit,1.1183042727643735,26,0,1.6271426235673517e-05
2024,12,66524,Ryan Lyons,Männlich,2011-08-27,Kein Austritt,Fachkraft,Doktorrand,38,1985-12-17,E6,Ja,4,Nein,29,Nein,Ja,1,23,0,keine,3,Büro,0.39,0,0,6,62275.70340095638,3,12,Ja,4,Homeoffice,10.0,13,0,1.618768034800219e-05
2024,12,19842,Dean Turner,Weiblich,2010-10-07,Kein Austritt,Fachkraft,Doktorrand,46,1978-04-15,E6,Ja,4,Ja,21,Ja,Ja,2,28,0,keine,3,Büro,0.31,0,0,5,69487.96322883456,10,11,Nein,3,Vollzeit,10.0,14,0,1.616894621056449e-05
2024,12,67863,Renee Shields,Männlich,2012-02-05,Kein Austritt,Fachkraft,Doktorrand,38,1986-11-04,E6,Ja,4,Nein,29,Ja,Ja,0,24,0,keine,5,Landeszentrale,0.21,0,0,2,46152.0008422988,0,16,Ja,2,Vollzeit,10.0,12,0,1.6052786864828447e-05
2024,12,45121,Samantha Terry,Männlich,2008-04-11,Kein Austritt,Bürokraft,Masterabschluss,41,1983-06-14,E5,Ja,0,Ja,26,Ja,Ja,2,15,0,keine,1,Büro,0.12,0,0,4,50845.58988809303,7,6,Ja,4,Homeoffice,10.0,16,0,1.604531096445548e-05
2024,12,36549,Andrew Roberts,Männlich,2011-10-26,Kein Austritt,Bürokraft,Doktorrand,33,1991-04-17,E5,Ja,1,Nein,34,Nein,Ja,0,8,0,keine,4,Büro,0.29,0,0,3,49314.93608496077,8,13,Ja,3,Homeoffice,10.0,13,0,1.6035498763946785e-05
2024,12,24476,Rebecca Lowery,Männlich,2005-08-05,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,59,1965-04-11,E10,Ja,5,Ja,8,Nein,Ja,0,44,10,keine,1,Büro,0.16,0,3,3,92864.35988265934,5,19,Ja,3,Vollzeit,10.0,19,0,1.5994788922114847e-05
2024,12,47777,Jeremy Dalton,Männlich,1997-06-08,Kein Austritt,Bürokraft,Bachelorabschluss,52,1972-03-03,E5,Ja,3,Ja,15,Nein,Ja,1,13,0,keine,4,Büro,0.75,0,0,Keine Veränderung,47089.53879298031,3,5,Nein,Einstiegslevel,Teilzeit,10.0,27,0,1.598409341552847e-05
2024,12,42223,Robert Charles,Männlich,2006-10-27,Kein Austritt,Bürokraft,Masterabschluss,36,1988-08-22,E5,Ja,1,Nein,31,Nein,Ja,1,16,0,keine,2,Büro,0.75,0,0,1,51125.30548033626,7,14,Ja,4,Homeoffice,10.0,18,0,1.5905330365396194e-05
2024,12,11701,Amber Fernandez,Weiblich,2002-11-19,Kein Austritt,Bürokraft,Masterabschluss,54,1970-05-16,E5,Ja,1,Ja,13,Ja,Ja,1,23,0,keine,4,Büro,0.69,0,0,2,58035.57238398674,10,22,Nein,2,Vollzeit,10.0,22,0,1.5891963677497312e-05
2024,12,50577,Mary Whitney,Weiblich,2012-12-03,Kein Austritt,Unterabteilungsleiter,Berufsausbildung,34,1989-12-27,E10,Ja,0,Nein,33,Ja,Ja,0,46,7,keine,3,Büro,0.96,0,3,6,74454.80734914044,1,21,Ja,4,Teilzeit,7.00541144443855,12,0,1.5787031844845476e-05
2024,12,44103,Jose Hartman,Männlich,2010-09-21,Kein Austritt,Abteilungsleiter,Bachelorabschluss,34,1990-09-16,E12,Ja,5,Ja,33,Ja,Ja,1,38,5,Krankheit,5,Büro,0.8,0,2,0,101375.9616284763,4,22,Ja,3,Vollzeit,9.957399176411664,14,0,1.57105508529119e-05
2024,12,45179,Cassandra Gaines,Weiblich,2000-05-03,Kein Austritt,Bürokraft,Masterabschluss,40,1984-09-28,E5,Ja,2,Nein,27,Ja,Ja,2,18,0,keine,2,Büro,0.62,0,0,Keine Veränderung,41115.36649216918,6,13,Ja,Mittellevel,Teilzeit,10.0,24,0,1.5668932639366834e-05
2024,12,54725,Eric Williams,Weiblich,1997-10-01,Kein Austritt,Leitung Büro,Bachelorabschluss,59,1965-01-23,E8,Ja,3,Ja,8,Ja,Ja,0,25,7,Elternzeit,4,Büro,0.71,772,0,Beförderung,107949.26211381236,4,6,Ja,Mittellevel,Teilzeit,10.0,27,0,1.5642054892347866e-05
2024,12,89432,Barbara Moore,Weiblich,2001-11-16,Kein Austritt,Fachkraft,Berufsausbildung,61,1963-04-28,E6,Ja,5,Ja,6,Ja,Ja,1,17,5,Krankheit,4,Büro,0.48,0,0,3,62918.37739009478,7,12,Nein,2,Vollzeit,9.572034727911088,23,0,1.563900988830099e-05
2024,12,98369,Tyler Martinez,Männlich,2005-12-18,Kein Austritt,Fachkraft,Bachelorabschluss,44,1979-12-04,E6,Ja,5,Ja,23,Ja,Ja,1,10,0,keine,1,Büro,0.44,1312,0,8,54656.96537733418,6,12,Nein,4,Homeoffice,10.0,19,0,1.5610307780658545e-05
2024,12,94659,David Douglas Jr.,Weiblich,1992-01-01,Kein Austritt,Fachkraft,Bachelorabschluss,57,1967-10-08,E6,Ja,5,Ja,10,Nein,Ja,2,30,5,keine,2,Büro,0.67,0,0,Beförderung,64834.75234317619,1,7,Ja,Mittellevel,Vollzeit,9.52679393441907,32,0,1.5602519981414528e-05
2024,12,78029,Alicia Hill,Weiblich,2009-02-11,Kein Austritt,Leitung Büro,Masterabschluss,41,1983-07-21,E8,Ja,4,Ja,26,Nein,Ja,1,25,5,Elternzeit,5,Bund,0.05,3973,0,7,78368.21827013325,6,16,Nein,1,Homeoffice,9.694554272764371,15,0,1.554788772179794e-05
2024,12,31688,Erin Diaz,Männlich,2008-08-27,Kein Austritt,Bürokraft,Masterabschluss,38,1986-01-03,E5,Ja,0,Ja,29,Ja,Ja,1,21,10,Krankheit,2,Büro,0.77,0,0,8,46119.386260390354,4,12,Ja,3,Vollzeit,5.578712592800002,16,0,1.5515094125710813e-05
2024,12,74528,Sydney Sanders,Weiblich,1999-10-08,Kein Austritt,Unterabteilungsleiter,Doktorrand,57,1967-02-18,E10,Ja,4,Ja,10,Ja,Ja,1,39,10,Elternzeit,5,Büro,0.71,334,3,5,111279.3422120432,5,5,Nein,2,Homeoffice,10.0,25,0,1.549747822504817e-05
2024,12,26544,Tanya Russell,Männlich,1994-08-13,Kein Austritt,Bürokraft,Masterabschluss,54,1970-01-20,E5,Ja,3,Nein,13,Ja,Ja,1,20,0,keine,5,Büro,0.91,0,0,Keine Veränderung,50375.502994205075,8,19,Nein,Executivelevel,Homeoffice,10.0,30,0,1.545864234580681e-05
2024,12,95256,Linda Smith,Männlich,1993-03-10,Kein Austritt,Bürokraft,Masterabschluss,49,1975-09-22,E5,Ja,0,Ja,18,Nein,Ja,1,13,0,keine,5,Büro,0.03,4542,0,Keine Veränderung,64313.60372277726,3,13,Nein,Executivelevel,Teilzeit,10.0,31,0,1.5434030653913678e-05
2024,12,22883,Luis Brown,Weiblich,2004-03-02,Kein Austritt,Fachkraft,Doktorrand,42,1981-12-06,E6,Ja,4,Nein,25,Nein,Ja,2,18,7,keine,1,Bund,0.83,0,0,4,64336.52262723738,1,7,Nein,1,Homeoffice,6.320842305379034,20,0,1.5432567843209097e-05
2024,12,40591,Christopher Rose,Männlich,2006-05-10,Kein Austritt,Bürokraft,Berufsausbildung,33,1991-03-23,E5,Ja,1,Nein,34,Ja,Ja,0,14,15,keine,5,Büro,0.4,2379,0,2,48442.56487704143,10,5,Nein,4,Teilzeit,6.377670105211262,18,0,1.5384818457630686e-05
2024,12,41268,Matthew Valencia,Weiblich,1994-03-25,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,58,1966-09-17,E10,Ja,2,Nein,9,Nein,Ja,0,20,7,keine,4,Büro,0.13,1820,1,8,100912.55912826255,3,15,Ja,4,Teilzeit,10.0,30,0,1.5382428167538187e-05
2024,12,74764,Brian Gonzalez,Weiblich,2012-11-11,Kein Austritt,Leitung Büro,Doktorrand,45,1979-05-08,E8,Ja,3,Ja,22,Nein,Ja,0,31,2,Sabbatical,3,Büro,0.64,4193,0,2,98049.97670474606,4,22,Nein,2,Teilzeit,10.0,12,0,1.5364614503340893e-05
2024,12,25276,Christopher Gonzalez,Männlich,2006-05-02,Kein Austritt,Leitung Büro,Berufsausbildung,47,1977-01-11,E8,Ja,4,Nein,20,Nein,Ja,2,27,14,Krankheit,4,Büro,0.97,2177,0,5,88639.2373766565,2,24,Ja,4,Vollzeit,5.731337899268793,18,0,1.5316496181699345e-05
2024,12,84562,Mrs. Amy Hale,Weiblich,2001-09-24,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,51,1973-05-06,E10,Ja,3,Ja,16,Ja,Ja,0,29,5,Elternzeit,3,Büro,0.11,0,1,0,81776.07784474293,0,23,Ja,1,Homeoffice,9.652207326343998,23,0,1.529962094737072e-05
2024,12,17256,Jordan Garcia,Männlich,2007-08-14,Kein Austritt,Fachkraft,Doktorrand,43,1981-01-02,E6,Ja,3,Ja,24,Ja,Ja,1,22,4,Krankheit,2,Büro,0.92,0,0,0,53327.088712726174,6,25,Ja,3,Vollzeit,7.475395603264598,17,0,1.5274646799713218e-05
2024,12,34727,Jason Love,Männlich,1988-11-20,Kein Austritt,Bürokraft,Bachelorabschluss,57,1967-11-27,E5,Ja,3,Ja,10,Nein,Ja,2,14,7,keine,5,Landeszentrale,0.1,0,0,Keine Veränderung,46724.51921289384,5,17,Ja,Executivelevel,Vollzeit,7.985534037694434,36,0,1.526814398454141e-05
2024,12,51168,Sharon Lester,Männlich,2009-04-15,Kein Austritt,Abteilungsleiter,Bachelorabschluss,44,1980-02-18,E12,Ja,2,Ja,23,Ja,Ja,2,32,15,Krankheit,5,Landeszentrale,0.71,4124,2,3,118940.08446776362,0,10,Ja,1,Homeoffice,5.46977964095903,15,0,1.5127808729843015e-05
2024,12,29162,Amber Yang,Weiblich,2007-02-08,Kein Austritt,Fachkraft,Doktorrand,42,1982-09-04,E6,Ja,5,Nein,25,Ja,Ja,0,24,3,Elternzeit,5,Büro,0.1,23,0,8,50502.51772754953,1,8,Nein,3,Vollzeit,7.617345321457474,17,0,1.5118680197440822e-05
2024,12,94316,Brian Wade,Weiblich,1998-08-21,Kein Austritt,Bürokraft,Bachelorabschluss,59,1964-12-26,E5,Ja,4,Nein,8,Ja,Ja,0,25,10,Krankheit,3,Büro,0.61,0,0,4,41542.06988561438,2,8,Ja,2,Teilzeit,5.765624348943891,26,0,1.4919125587805952e-05
2024,12,39876,Amy Olsen,Weiblich,2013-04-16,Kein Austritt,Bürokraft,Berufsausbildung,34,1990-08-12,E5,Ja,5,Nein,33,Ja,Ja,2,14,0,keine,1,Bund,0.76,0,0,7,57165.75932187026,1,23,Ja,3,Vollzeit,10.0,11,0,1.4907840101681717e-05
2024,12,89574,Mrs. Tonya Byrd,Männlich,1998-04-08,Kein Austritt,Leitung Büro,Berufsausbildung,54,1970-06-09,E8,Ja,3,Nein,13,Ja,Ja,0,30,11,Elternzeit,5,Büro,0.91,0,0,9,86420.58845385637,2,10,Nein,4,Teilzeit,5.863143461869496,26,0,1.480019243290511e-05
2024,12,45236,Gary Rodriguez,Männlich,1998-03-11,Kein Austritt,Fachkraft,Doktorrand,53,1971-04-11,E6,Ja,3,Nein,14,Ja,Ja,0,26,0,keine,4,Büro,0.98,1393,0,3,44115.538989946916,0,18,Ja,4,Vollzeit,10.0,26,0,1.4727950512934032e-05
2024,12,88304,Vickie Anderson,Männlich,2006-03-16,Kein Austritt,Bürokraft,Berufsausbildung,36,1988-04-13,E5,Ja,0,Ja,31,Ja,Ja,2,20,0,keine,4,Landeszentrale,0.68,4900,0,2,70898.92803696955,9,22,Ja,3,Vollzeit,10.0,18,0,1.4622078124883117e-05
2024,12,76616,Yvonne Burns,Männlich,1990-02-16,Kein Austritt,Bürokraft,Masterabschluss,50,1974-09-17,E5,Ja,5,Ja,17,Ja,Ja,2,13,0,keine,1,Büro,0.57,0,0,Beförderung,58324.50834936942,7,13,Nein,Einstiegslevel,Homeoffice,10.0,34,0,1.4616988287481052e-05
2024,12,11533,Alexandra Hodge,Männlich,2017-09-25,Kein Austritt,Bürokraft,Bachelorabschluss,29,1995-02-25,E5,Ja,3,Nein,38,Ja,Ja,0,17,0,keine,4,Büro,0.32,2622,0,3,57430.64221751047,3,7,Nein,1,Vollzeit,10.0,7,0,1.445782899594431e-05
2024,12,31992,Jennifer Collins,Männlich,1995-02-27,Kein Austritt,Bürokraft,Berufsausbildung,49,1975-09-28,E5,Ja,3,Nein,18,Ja,Ja,1,22,0,keine,4,Bund,0.86,0,0,Seitlicher Wechsel,64068.56903125936,1,23,Ja,Einstiegslevel,Teilzeit,10.0,29,0,1.444981799120515e-05
2024,12,92918,David Andrews,Weiblich,2011-06-26,Kein Austritt,Unterabteilungsleiter,Masterabschluss,37,1986-12-09,E10,Ja,3,Nein,30,Nein,Ja,2,34,5,Sabbatical,4,Büro,0.29,4849,3,7,102799.76744524036,3,10,Ja,1,Vollzeit,10.0,13,0,1.4416902323840907e-05
2024,12,12179,Stacey Taylor,Männlich,2001-01-08,Kein Austritt,Abteilungsleiter,Masterabschluss,49,1975-05-19,E12,Ja,2,Ja,18,Nein,Ja,1,40,22,Erkrankung mit Reha,2,Landeszentrale,0.99,0,2,4,108144.14896354143,6,9,Ja,1,Homeoffice,4.292495603264595,23,0,1.4387981073232012e-05
2024,12,78729,Phillip Hampton,Männlich,2000-11-02,Kein Austritt,Leitung Landeszentrale,Doktorrand,50,1974-06-16,E10,Ja,3,Ja,17,Ja,Ja,2,30,5,Elternzeit,2,Bund,0.01,1190,1,8,66731.65131818075,8,20,Ja,2,Homeoffice,10.0,24,0,1.4375581344123542e-05
2024,12,54551,Kelly Wright,Männlich,2006-11-09,Kein Austritt,Bürokraft,Bachelorabschluss,40,1984-12-01,E5,Ja,3,Nein,27,Ja,Ja,1,18,0,keine,5,Landeszentrale,0.21,0,0,2,46225.58618544719,8,8,Ja,3,Teilzeit,10.0,18,0,1.4350386720370814e-05
2024,12,77215,Jonathan Walker,Männlich,2008-09-18,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,43,1981-11-17,E10,Ja,4,Nein,24,Ja,Ja,1,39,9,Elternzeit,3,Bund,0.74,0,1,4,95733.95357167354,2,10,Ja,1,Vollzeit,7.20125423851912,16,0,1.4232758248766374e-05
2024,12,59192,Lauren Jackson,Weiblich,1997-04-13,Kein Austritt,Bürokraft,Masterabschluss,49,1975-04-07,E5,Ja,4,Nein,18,Ja,Ja,1,13,0,keine,3,Bund,0.58,4172,0,Seitlicher Wechsel,49515.32930765789,2,20,Ja,Einstiegslevel,Teilzeit,10.0,27,0,1.4218621512063603e-05
2024,12,54019,Claire Mcintosh,Weiblich,1998-07-12,Kein Austritt,Leitung Büro,Bachelorabschluss,60,1964-09-12,E8,Ja,4,Nein,7,Ja,Ja,1,24,11,Sabbatical,3,Büro,0.33,0,0,8,71674.87262921834,4,11,Nein,2,Vollzeit,8.170195603264599,26,0,1.4158809973103454e-05
2024,12,22606,Charles Frost,Männlich,1998-01-14,Kein Austritt,Unterabteilungsleiter,Doktorrand,58,1966-03-28,E10,Ja,4,Ja,9,Ja,Ja,0,44,15,Krankheit,4,Büro,0.06,0,3,1,88496.20609077212,8,21,Ja,3,Vollzeit,6.770535363918572,26,0,1.4147377148951963e-05
2024,12,42767,Eric Li,Männlich,2001-11-28,Kein Austritt,Bürokraft,Berufsausbildung,50,1974-08-13,E5,Ja,5,Nein,17,Nein,Ja,1,12,0,keine,4,Landeszentrale,0.51,0,0,3,59470.37387708802,7,18,Ja,2,Vollzeit,10.0,23,0,1.4128695859748745e-05
2024,12,34904,Justin Page,Männlich,2001-02-21,Kein Austritt,Bürokraft,Berufsausbildung,42,1981-12-08,E5,Ja,1,Ja,25,Ja,Ja,0,18,0,keine,4,Büro,0.67,0,0,8,53735.952931415115,2,8,Nein,4,Teilzeit,10.0,23,0,1.4121436499878952e-05
2024,12,65193,Dawn Wyatt,Weiblich,1999-09-14,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,53,1971-04-23,E10,Ja,2,Nein,14,Ja,Ja,2,28,5,Elternzeit,5,Büro,0.79,0,1,7,62130.61272090966,2,16,Nein,2,Homeoffice,9.715686771970368,25,0,1.3916118986184963e-05
2024,12,11264,Megan Grimes,Weiblich,2004-01-16,Kein Austritt,Bürokraft,Masterabschluss,53,1970-12-04,E5,Ja,4,Nein,14,Nein,Ja,1,18,6,keine,5,Büro,0.39,188,0,7,58842.16874407151,3,16,Ja,2,Homeoffice,6.606471449611561,20,0,1.3887403486530478e-05
2024,12,52237,Amy Elliott,Weiblich,2003-03-21,Kein Austritt,Leitung Landeszentrale,Masterabschluss,52,1971-12-06,E10,Ja,4,Ja,15,Nein,Ja,1,22,5,Krankheit,5,Büro,0.35,2291,1,8,86944.78090545499,8,23,Nein,3,Homeoffice,10.0,21,0,1.3844789421375674e-05
2024,12,28164,Bernard Chang,Weiblich,2006-08-13,Kein Austritt,Abteilungsleiter,Berufsausbildung,43,1981-09-09,E12,Ja,2,Ja,24,Ja,Ja,2,34,7,Krankheit,5,Büro,0.3,0,2,10,71835.81456040607,2,20,Ja,4,Vollzeit,8.243482910370073,18,0,1.3716799390419938e-05
2024,12,83920,David Lopez,Weiblich,2000-05-17,Kein Austritt,Bürokraft,Berufsausbildung,49,1975-07-09,E5,Ja,2,Nein,18,Nein,Ja,0,13,0,keine,5,Büro,0.93,813,0,Beförderung,63003.75494132948,6,8,Ja,Mittellevel,Homeoffice,10.0,24,0,1.3689894089758988e-05
2024,12,30207,Crystal Wallace,Männlich,1996-04-11,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,53,1971-06-06,E10,Ja,3,Ja,14,Nein,Ja,0,26,10,Elternzeit,5,Büro,0.58,1923,1,7,97196.03996228652,3,7,Nein,3,Teilzeit,6.119050787163528,28,0,1.3665299173011626e-05
2024,12,64983,Anita Ruiz,Weiblich,2004-04-05,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,50,1974-08-22,E10,Ja,1,Ja,17,Ja,Ja,0,24,3,Elternzeit,4,Büro,0.46,3459,1,7,77605.25650314207,10,17,Ja,3,Teilzeit,8.994649176411665,20,0,1.3628453692854499e-05
2024,12,50439,Mary Conley,Weiblich,2005-04-08,Kein Austritt,Bürokraft,Doktorrand,39,1985-07-08,E5,Ja,2,Ja,28,Ja,Ja,2,15,2,Krankheit,1,Büro,0.12,4059,0,2,48382.72769828133,9,15,Ja,2,Vollzeit,8.319310078509902,19,0,1.3613282591303588e-05
2024,12,46559,Richard Cooper,Weiblich,1995-02-08,Kein Austritt,Bürokraft,Doktorrand,55,1969-09-09,E5,Ja,5,Ja,12,Nein,Ja,0,16,4,Krankheit,5,Büro,0.76,0,0,Keine Veränderung,44304.05746199008,0,15,Ja,Einstiegslevel,Teilzeit,6.308133733958408,29,0,1.3577692476499272e-05
2024,12,21846,Robin Santiago,Weiblich,1996-01-24,Kein Austritt,Bürokraft,Bachelorabschluss,45,1979-08-11,E5,Ja,5,Nein,22,Nein,Ja,1,18,0,keine,3,Büro,0.2,728,0,Keine Veränderung,44351.46768783645,7,23,Ja,Seniorlevel,Homeoffice,10.0,28,0,1.351369994719554e-05
2024,12,54841,Megan Decker,Männlich,2010-11-03,Kein Austritt,Fachkraft,Masterabschluss,37,1987-11-22,E6,Ja,0,Ja,30,Ja,Ja,2,17,0,keine,3,Büro,0.46,0,0,9,50994.08283859586,9,12,Nein,2,Vollzeit,10.0,14,0,1.3461454382003344e-05
2024,12,25058,Patricia Anderson,Männlich,2010-01-16,Kein Austritt,Fachkraft,Berufsausbildung,39,1985-11-16,E6,Ja,4,Nein,28,Nein,Ja,1,15,1,Elternzeit,5,Büro,0.4,761,0,1,54669.79626805915,3,17,Nein,1,Homeoffice,8.970395603264599,14,0,1.3338750460565581e-05
2024,12,81210,Joshua Henderson,Männlich,2000-12-02,Kein Austritt,Bürokraft,Bachelorabschluss,54,1970-09-28,E5,Ja,5,Nein,13,Ja,Ja,2,18,0,keine,5,Büro,0.04,2969,0,6,46923.95270836004,1,18,Nein,3,Vollzeit,10.0,24,0,1.3229120182533403e-05
2024,12,77834,Cynthia Martinez,Weiblich,2003-05-16,Kein Austritt,Bürokraft,Bachelorabschluss,58,1966-03-13,E5,Ja,5,Ja,9,Nein,Ja,2,18,2,Krankheit,3,Büro,0.49,0,0,7,57408.25137238784,8,9,Ja,2,Teilzeit,10.0,21,0,1.3211770637630015e-05
2024,12,39575,Sarah Smith,Männlich,2011-12-15,Kein Austritt,Abteilungsleiter,Bachelorabschluss,38,1986-04-05,E12,Ja,1,Nein,29,Nein,Ja,0,27,5,keine,5,Büro,0.24,0,2,1,64459.31003578052,10,24,Nein,2,Vollzeit,10.0,13,0,1.3137012103763204e-05
2024,12,21633,Sarah Fields,Weiblich,1998-12-01,Kein Austritt,Leitung Büro,Berufsausbildung,51,1973-02-01,E8,Ja,4,Ja,16,Ja,Ja,0,17,2,Krankheit,3,Büro,0.11,0,0,7,81854.69483190757,2,10,Ja,1,Teilzeit,10.0,26,0,1.3116153674805587e-05
