Year,Month,Employee_ID,Name,Gender,Hiring Date,Exit Date,Position,Education Level,Age,Birthdate,Salary Group,Basic Education,Internal Training,Planned Position,Time Until Retirement,Married,Children,Vacation Days Taken,Overtime,Absence Days,Absence Reason,Annual Performance Review,Location,Switching Readiness,Training Costs,Number of Subordinates,Job Role Progression,Salary,Workplace Flexibility,Team Size,Coaching,Job Level,Work Model,Satisfaction,Status,Tenure,Turnover,Churn Probability
2024,12,43289,Shirley Suarez,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,55,1969-02-05,E5,Yes,4,Yes,12,Yes,Yes,1,4,0,none,1,Headquarters,0.89,0,0,Promotion,80276.28549435017,7,16,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,59674,Christopher Bass,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,52,1972-07-17,E5,Yes,3,Yes,15,Yes,Yes,1,5,0,Illness with rehab,4,Office,0.09,4472,0,Lateral Move,65400.14758807548,2,5,No,Mid Level,Full-time,8.695331535888021,Active,14,0,0.0021997963015293236
2024,12,21221,Andrew Avila,Male,2010-01-01,No Exit,Office Clerk,Master Degree,54,1970-09-14,E5,Yes,0,No,13,No,Yes,2,11,3,Illness,3,Office,0.32,4740,0,Promotion,70782.03680132977,10,5,Yes,Executive Level,Homeoffice,7.589489022896647,Active,14,0,0.0021997963015293236
2024,12,33519,Brandon Bailey MD,Male,2010-06-27,No Exit,Office Clerk,Vocational Training,39,1985-07-03,E5,Yes,3,No,28,No,Yes,0,3,0,none,1,Office,0.99,2468,0,No Change,120767.54575450002,6,8,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,17146,Shannon Rivera,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,51,1973-09-11,E5,Yes,1,No,16,Yes,Yes,2,17,8,Illness,1,Office,0.4,0,0,No Change,97407.92154564292,0,9,Yes,Entry Level,Homeoffice,6.177195259823735,Active,14,0,0.0021997963015293236
2024,12,13552,Brian Smith,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,60,1964-02-18,E5,Yes,4,No,7,Yes,Yes,2,16,0,Illness with rehab,1,Office,0.51,0,0,Lateral Move,104396.84469235368,7,11,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,27892,Tamara Davis,Male,2010-01-01,No Exit,Office Clerk,Master Degree,55,1969-05-11,E5,Yes,5,Yes,12,No,Yes,1,17,0,,3,Office,0.82,1877,0,Promotion,109855.14762841874,7,22,Yes,Mid Level,Homeoffice,8.527534037694434,Active,14,0,0.0021997963015293236
2024,12,91381,Dana Chapman,Male,2010-01-01,No Exit,Office Clerk,Master Degree,44,1980-06-02,E5,Yes,4,No,23,No,Yes,1,18,0,none,4,Federal,0.59,699,0,No Change,80877.60678854337,10,15,No,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,31992,Jennifer Collins,Female,2010-03-26,No Exit,Office Clerk,Doctoral Candidate,39,1985-04-01,E5,Yes,5,No,28,No,Yes,0,19,0,none,2,Office,0.22,33,0,Leave and Rejoin,94854.287285744,1,12,Yes,Entry Level,Homeoffice,9.571301645002965,Active,14,0,0.0021997963015293236
2024,12,70910,Ashley Hicks,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,45,1979-04-11,E6,Yes,3,Yes,22,No,Yes,2,17,0,none,4,Federal,0.72,1462,0,Leave and Rejoin,61178.28714312643,8,15,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,93442,Robin Young,Male,2010-01-01,No Exit,Specialist,Vocational Training,56,1968-06-24,E6,Yes,4,No,11,Yes,Yes,1,25,0,Sabbatical,3,Office,0.28,0,0,No Change,56261.30287535821,3,13,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,91399,Mary Thompson,Female,2010-01-01,No Exit,Specialist,Vocational Training,51,1973-02-22,E6,Yes,3,No,16,Yes,Yes,0,24,0,none,5,Office,0.07,3515,0,No Change,46457.24148035534,8,16,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,87304,Kathleen Webster,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,53,1971-02-04,E5,Yes,1,Yes,14,Yes,Yes,1,12,0,none,1,Federal,0.83,0,0,Lateral Move,70216.11058891093,5,21,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,25866,Joann Glass,Female,2010-01-01,No Exit,Specialist,Vocational Training,48,1976-01-19,E6,Yes,4,Yes,19,Yes,Yes,1,24,0,none,5,Office,0.41,3446,0,Lateral Move,50899.52058651912,8,21,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,36111,Madison Weber,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,46,1978-10-23,E5,Yes,1,Yes,21,Yes,Yes,2,10,0,Parental Leave,2,Headquarters,0.64,0,0,Promotion,63711.90870967131,3,6,Yes,Executive Level,Full-time,8.706694917380883,Active,14,0,0.0021997963015293236
2024,12,70931,Lori Hernandez,Male,2010-09-18,No Exit,Office Clerk,Vocational Training,39,1985-09-24,E5,Yes,1,Yes,28,No,Yes,0,7,0,none,4,Headquarters,0.54,1305,0,No Change,79615.63767539721,0,21,Yes,Entry Level,Part-time,8.399999999999999,Active,14,0,0.0021997963015293236
2024,12,54548,Jeremy Turner,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,42,1982-04-17,E6,Yes,0,Yes,25,Yes,Yes,2,17,1,Illness,2,Office,0.65,723,0,No Change,66516.74355168284,6,17,No,Mid Level,Full-time,9.17533153588802,Active,14,0,0.0021997963015293236
2024,12,29973,Anthony Romero,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,42,1982-11-06,E5,Yes,0,Yes,25,No,Yes,0,16,0,Parental Leave,2,Headquarters,0.59,0,0,Lateral Move,86864.90692380336,3,10,Yes,Executive Level,Homeoffice,5.537133733958409,Active,14,0,0.0021997963015293236
2024,12,27927,Jesse Brown,Female,2010-01-01,No Exit,Office Manager,Vocational Training,50,1974-03-18,E8,Yes,3,Yes,17,No,Yes,0,22,0,Parental Leave,1,Office,0.5,0,0,Lateral Move,101619.57432901472,4,20,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,40217,Lisa Hunter,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,52,1972-09-24,E6,Yes,2,Yes,15,Yes,Yes,0,12,0,none,3,Office,0.32,955,0,No Change,60650.599766198146,5,19,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,36130,Julian Conner,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,57,1967-09-05,E6,Yes,5,Yes,10,Yes,Yes,1,22,5,Illness,1,Office,0.8,0,0,Leave and Rejoin,42001.878148091906,8,22,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,29936,Robert Montgomery,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,53,1971-08-08,E6,Yes,2,Yes,14,Yes,Yes,2,13,19,Illness,5,Federal,0.04,0,0,No Change,51120.465196501,2,6,No,Mid Level,Full-time,8.871534037694433,Active,14,0,0.0021997963015293236
2024,12,95461,Thomas Atkins,Male,2010-01-01,No Exit,Specialist,Master Degree,61,1963-12-01,E6,Yes,0,No,6,Yes,Yes,0,18,0,Parental Leave,4,Office,0.49,0,0,No Change,49563.23734814949,1,23,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,45838,Frank Cordova,Female,2010-01-01,No Exit,Office Manager,Vocational Training,57,1967-10-20,E8,Yes,5,No,10,No,Yes,1,23,16,Illness,2,Office,0.49,1090,0,No Change,95374.6726023742,3,21,No,Mid Level,Full-time,6.425534037694433,Active,14,0,0.0021997963015293236
2024,12,40162,Scott Williams,Male,2010-01-01,No Exit,Department Head,Doctoral Candidate,51,1973-01-05,E12,Yes,0,Yes,16,Yes,Yes,2,33,5,Illness,5,Office,0.73,0,2,Lateral Move,73402.81451064955,7,5,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,50319,Holly Farmer,Male,2010-06-07,No Exit,Office Clerk,Master Degree,39,1985-06-13,E5,Yes,4,No,28,Yes,Yes,2,16,0,none,5,Office,0.91,4679,0,No Change,66980.09644160341,6,6,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,52372,Renee Bruce,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,49,1975-10-04,E6,Yes,2,Yes,18,Yes,Yes,1,20,0,none,1,Office,0.24,0,0,Promotion,51525.4586232027,2,19,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,48290,Ellen Morgan,Female,2010-01-01,No Exit,Assistant Department Head,Vocational Training,59,1965-06-26,E10,Yes,4,No,8,Yes,Yes,2,31,13,Illness,3,Office,0.74,0,3,Promotion,78587.02059486075,7,12,Yes,Executive Level,Part-time,6.406793934419069,Active,14,0,0.0021997963015293236
2024,12,95394,Sergio Knight,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,60,1964-01-07,E6,Yes,1,Yes,7,Yes,Yes,1,28,2,Illness,1,Office,0.61,1468,0,Promotion,56273.16111439665,0,21,Yes,Entry Level,Part-time,8.859892756684236,Active,14,0,0.0021997963015293236
2024,12,74923,Charles Schultz,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,57,1967-05-12,E6,Yes,5,No,10,Yes,Yes,1,23,0,Parental Leave,4,Headquarters,0.75,4814,0,Leave and Rejoin,66744.85346279523,7,6,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,60604,Glen Wood,Female,2010-01-01,No Exit,Office Manager,Master Degree,56,1968-05-15,E8,Yes,2,Yes,11,No,Yes,2,27,10,Illness,2,Office,0.09,0,0,Leave and Rejoin,86440.16384176875,0,13,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,74942,Paula Bradley,Female,2010-01-01,No Exit,Department Head,Bachelor Degree,47,1977-06-08,E12,Yes,5,No,20,No,Yes,2,37,0,Sabbatical,5,Office,0.6,4655,2,Leave and Rejoin,76924.30425026953,5,21,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,29887,Anthony Moore,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,60,1964-06-24,E5,Yes,4,No,7,No,Yes,1,21,2,Illness,4,Headquarters,0.57,0,0,No Change,76338.30841010185,7,24,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,42177,Megan Nelson,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,41,1982-12-23,E5,Yes,0,Yes,26,No,Yes,0,8,6,Illness,5,Office,0.41,505,0,No Change,84683.73679266259,4,25,No,Mid Level,Full-time,6.5755340376944345,Active,14,0,0.0021997963015293236
2024,12,95426,Karla Ramos,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,41,1983-07-17,E6,Yes,4,No,26,No,Yes,1,13,0,none,3,Office,0.94,0,0,Lateral Move,64086.75306831411,3,24,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,58571,Paul Wilson,Male,2010-01-01,No Exit,Specialist,Vocational Training,48,1975-12-10,E6,Yes,5,No,19,Yes,Yes,0,10,0,none,3,Office,0.3,3402,0,Promotion,56164.95065523258,1,16,Yes,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,83147,Douglas Gregory,Female,2010-01-01,No Exit,Specialist,Vocational Training,59,1965-06-28,E6,Yes,0,No,8,Yes,Yes,2,17,0,,1,Office,0.1,2047,0,No Change,68471.98055422332,4,17,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,99539,Mr. Andrew Foster,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,52,1972-11-24,E5,Yes,4,Yes,15,No,Yes,2,14,0,none,1,Office,0.91,2914,0,Lateral Move,82083.76774214189,4,5,No,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,25814,Aimee Turner,Male,2010-01-01,No Exit,Office Clerk,Master Degree,44,1980-07-09,E5,Yes,2,No,23,No,Yes,0,6,0,Parental Leave,2,Office,0.77,0,0,No Change,86094.31974549842,1,13,No,Executive Level,Part-time,5.9990927566842345,Active,14,0,0.0021997963015293236
2024,12,81121,James Padilla,Female,2010-01-01,No Exit,Specialist,Master Degree,49,1975-02-14,E6,Yes,3,No,18,No,Yes,2,29,0,none,5,Office,0.12,4410,0,Lateral Move,68221.99965487249,5,21,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,25915,Jake Campbell,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,52,1972-08-19,E6,Yes,0,Yes,15,No,Yes,2,14,0,none,1,Office,0.18,0,0,No Change,47094.495519336146,6,5,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,87356,George Harper,Female,2010-01-01,No Exit,Office Clerk,Master Degree,59,1965-08-18,E5,Yes,2,No,8,Yes,Yes,1,14,0,Parental Leave,2,Office,0.4,2398,0,No Change,104775.15167418803,3,12,No,Entry Level,Part-time,5.1633315358880205,Active,14,0,0.0021997963015293236
2024,12,50492,Maria Jones,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,42,1982-05-25,E5,Yes,1,No,25,Yes,Yes,1,11,0,none,5,Office,0.18,0,0,Promotion,85737.9335978548,5,19,Yes,Entry Level,Part-time,7.607092756684234,Active,14,0,0.0021997963015293236
2024,12,89415,Gregory Ponce,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,58,1966-04-07,E5,Yes,4,No,9,No,Yes,1,15,0,Sabbatical,4,Office,0.49,1928,0,Leave and Rejoin,95375.73305055009,2,6,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,71069,Courtney Hayes,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,46,1978-11-12,E6,Yes,4,Yes,21,No,Yes,2,21,0,none,5,Office,0.41,0,0,No Change,43924.507260439466,10,8,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,93606,Alexander Brown,Female,2010-06-30,No Exit,Office Clerk,Master Degree,39,1985-07-06,E5,Yes,1,Yes,28,No,Yes,1,23,0,Parental Leave,1,Office,0.93,811,0,Leave and Rejoin,110841.41531587017,5,5,Yes,Senior Level,Homeoffice,6.323195259823735,Active,14,0,0.0021997963015293236
2024,12,91560,Cynthia Vang,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,47,1977-08-24,E6,Yes,2,No,20,No,Yes,0,16,0,none,1,Office,0.24,2036,0,No Change,55656.555371223454,4,21,No,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,93611,Marie Moody,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,61,1963-10-02,E6,Yes,3,Yes,6,Yes,Yes,2,24,5,Illness,4,Office,0.64,0,0,No Change,48042.640426129256,3,8,Yes,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,69048,Aaron Miller,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,61,1963-07-14,E5,Yes,0,No,6,Yes,Yes,0,17,2,Illness,3,Office,0.21,940,0,No Change,79048.65816397133,6,25,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,69049,Ruben Dunn,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,49,1975-05-09,E6,Yes,2,Yes,18,Yes,Yes,2,24,0,none,4,Office,0.05,929,0,No Change,48964.69326920955,7,7,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,13761,Kelsey Rodriguez,Male,2010-01-01,No Exit,Office Manager,Doctoral Candidate,55,1969-07-24,E8,Yes,3,Yes,12,No,Yes,1,21,5,Illness,1,Office,0.72,1360,0,No Change,90349.79441614036,10,23,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,97747,Jeffrey Mendez,Male,2010-01-01,No Exit,Office Manager,Bachelor Degree,56,1968-05-07,E8,Yes,5,No,11,Yes,Yes,1,23,0,Parental Leave,5,Office,0.29,0,0,Lateral Move,69357.09723983513,10,5,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,13783,Jason Beck,Female,2010-01-01,No Exit,Office Clerk,Master Degree,49,1975-08-17,E5,Yes,2,Yes,18,No,Yes,2,12,0,none,3,Headquarters,0.79,0,0,Leave and Rejoin,66807.58509637075,0,8,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,38361,William Jones,Male,2010-02-21,No Exit,Office Clerk,Master Degree,39,1985-02-27,E5,Yes,3,Yes,28,No,Yes,1,17,0,none,2,Federal,0.3,187,0,Lateral Move,108414.37020193132,10,10,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,91609,Katie Mcneil,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,51,1973-01-22,E6,Yes,0,No,16,No,Yes,1,24,0,none,3,Office,0.56,2383,0,Lateral Move,55365.9295226015,0,17,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,34267,Jeanette Harrison,Male,2010-01-01,No Exit,Specialist,Master Degree,57,1967-05-21,E6,Yes,0,No,10,No,Yes,1,16,2,Illness,2,Headquarters,0.01,0,0,Promotion,43138.522051174165,5,16,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,46559,Richard Cooper,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,41,1983-06-18,E5,Yes,2,No,26,No,Yes,2,5,0,none,1,Office,0.54,0,0,Lateral Move,60926.661324018896,5,7,No,Senior Level,Part-time,9.82,Active,14,0,0.0021997963015293236
2024,12,69087,Lori Ingram,Male,2010-01-01,No Exit,Specialist,Vocational Training,58,1966-06-18,E6,Yes,5,Yes,9,Yes,Yes,0,19,0,,2,Office,0.98,0,0,Leave and Rejoin,69651.10551238006,9,18,Yes,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,81376,Evelyn Williams,Female,2010-01-01,No Exit,Office Manager,Vocational Training,56,1968-02-14,E8,Yes,5,No,11,No,Yes,2,24,10,Illness,3,Headquarters,0.93,458,0,Lateral Move,73257.46710918412,10,8,No,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,64921,Brittany Kim,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,47,1977-02-20,E5,Yes,5,No,20,No,Yes,2,15,0,none,4,Federal,0.68,2593,0,No Change,109878.81971545774,7,25,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,17816,Phillip Nelson,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,49,1975-08-18,E5,Yes,1,Yes,18,No,Yes,2,12,0,none,2,Office,0.09,3671,0,Promotion,90045.58180601844,6,21,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,40340,Ryan Rosales,Male,2010-01-01,No Exit,Specialist,Master Degree,51,1973-08-10,E6,Yes,5,No,16,No,Yes,0,15,0,none,5,Office,0.2,4784,0,Promotion,55307.89074889991,0,20,Yes,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,52600,Christopher Guerra,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,42,1982-01-12,E5,Yes,2,Yes,25,No,Yes,1,20,0,none,4,Headquarters,0.88,4198,0,No Change,74208.31384167065,10,16,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,81228,Jenna Larson,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,51,1973-11-17,E5,Yes,5,Yes,16,No,Yes,0,17,0,Sabbatical,2,Office,0.11,0,0,No Change,102234.44426514418,7,20,No,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,54608,Emily Bennett,Female,2010-01-01,No Exit,Assistant Department Head,Vocational Training,57,1967-01-03,E10,Yes,1,No,10,No,Yes,0,29,0,Parental Leave,5,Office,0.12,3983,3,Leave and Rejoin,75447.42005616588,9,21,No,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,21846,Robin Santiago,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,46,1978-07-17,E5,Yes,0,Yes,21,No,Yes,1,10,0,none,5,Office,0.63,3711,0,Leave and Rejoin,71232.37523976095,3,8,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,85341,Maria Henderson,Female,2010-11-06,No Exit,Specialist,Bachelor Degree,39,1985-11-12,E6,Yes,4,No,28,No,Yes,0,15,0,none,3,Headquarters,0.84,3811,0,Promotion,66340.52362487002,1,24,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,19807,Jack White,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,58,1966-07-27,E6,Yes,3,Yes,9,No,Yes,1,20,5,Illness,5,Office,0.79,0,0,No Change,48957.350672064735,5,12,Yes,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,30052,Chad Jones,Male,2010-01-01,No Exit,Office Clerk,Master Degree,48,1976-03-07,E5,Yes,5,Yes,19,Yes,Yes,2,15,0,none,1,Headquarters,0.9,0,0,Promotion,88288.60812295656,8,14,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,99705,Rhonda Martin,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,46,1978-07-16,E5,Yes,2,No,21,Yes,Yes,2,14,0,none,1,Headquarters,0.55,0,0,No Change,77228.89594869778,0,18,No,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,85392,Shelly Spencer,Male,2010-01-01,No Exit,Office Clerk,Master Degree,46,1978-03-11,E5,Yes,1,Yes,21,Yes,Yes,2,15,10,Illness,4,Office,0.88,452,0,Promotion,88869.40289546062,7,5,No,Senior Level,Full-time,5.497133733958408,Active,14,0,0.0021997963015293236
2024,12,19838,Jeremy Mitchell,Male,2010-01-01,No Exit,Specialist,Vocational Training,60,1964-08-08,E6,Yes,2,Yes,7,Yes,Yes,0,14,0,Parental Leave,1,Office,0.23,2107,0,Lateral Move,58532.635602303046,7,19,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,89471,Joann Ferguson,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,57,1966-12-19,E6,Yes,1,No,10,Yes,Yes,0,20,5,Illness,1,Office,0.69,0,0,No Change,53795.49001252346,1,12,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,54657,Robert Harrison,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,49,1974-12-02,E5,Yes,3,No,18,Yes,Yes,1,18,0,none,1,Office,0.1,0,0,Promotion,99677.36617483223,5,15,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,97670,Holly Valentine,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,54,1970-07-10,E6,Yes,4,Yes,13,No,Yes,1,18,0,none,5,Office,0.07,1451,0,No Change,67150.61533995897,6,15,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,46471,Mrs. Diane Reyes,Female,2010-10-17,No Exit,Office Clerk,Master Degree,39,1985-10-23,E5,Yes,3,Yes,28,No,Yes,0,18,0,,5,Office,0.21,0,0,Promotion,116404.3094789889,9,9,Yes,Executive Level,Part-time,5.756694917380883,Active,14,0,0.0021997963015293236
2024,12,89482,Brenda Wright,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,56,1968-11-12,E5,Yes,4,Yes,11,Yes,Yes,2,13,5,Illness,2,Office,0.83,4881,0,Lateral Move,87301.81394058923,6,15,No,Entry Level,Homeoffice,9.907793934419068,Active,14,0,0.0021997963015293236
2024,12,27786,Courtney Rodriguez,Male,2010-01-01,No Exit,Specialist,Vocational Training,48,1976-09-09,E6,Yes,0,Yes,19,Yes,Yes,1,22,0,Sabbatical,5,Office,0.41,0,0,Lateral Move,45660.979812557234,1,21,Yes,Entry Level,Full-time,8.635534037694434,Active,14,0,0.0021997963015293236
2024,12,68743,Kenneth Lewis,Female,2010-08-27,No Exit,Specialist,Vocational Training,39,1985-09-02,E6,Yes,4,No,28,No,Yes,1,22,0,none,2,Office,0.21,1073,0,Promotion,42982.45528629034,10,7,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,46211,Tracy Burke,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,49,1975-04-27,E6,Yes,2,Yes,18,No,Yes,2,15,0,none,3,Headquarters,0.56,0,0,Lateral Move,54377.48880896461,4,20,No,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,48254,Bryan Gomez,Female,2010-01-01,No Exit,Office Clerk,Master Degree,58,1966-06-03,E5,Yes,0,Yes,9,No,Yes,2,19,2,Illness,2,Office,0.23,0,0,Leave and Rejoin,106592.35437377924,4,19,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,56179,Shannon James,Male,2010-01-01,No Exit,Specialist,Master Degree,60,1964-08-11,E6,Yes,0,No,7,Yes,Yes,1,24,0,,2,Federal,0.9,0,0,Lateral Move,49781.50256507674,9,5,No,Senior Level,Full-time,9.943534037694436,Active,14,0,0.0021997963015293236
2024,12,19329,Amanda Jones,Female,2010-03-22,No Exit,Office Clerk,Doctoral Candidate,39,1985-03-28,E5,Yes,4,Yes,28,Yes,Yes,1,19,16,Illness,3,Headquarters,0.8,2511,0,Lateral Move,108857.63222903208,7,19,Yes,Mid Level,Part-time,8.16,Active,14,0,0.0021997963015293236
2024,12,45954,Tammie Bright,Female,2010-03-16,No Exit,Office Clerk,Master Degree,39,1985-03-22,E5,Yes,0,Yes,28,Yes,Yes,1,13,0,none,5,Federal,0.9,0,0,Promotion,91846.399013097,6,5,No,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,80776,Stephanie Williams,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,54,1970-03-20,E5,Yes,5,No,13,Yes,Yes,0,11,0,none,5,Headquarters,0.61,0,0,No Change,81603.21849295025,8,11,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,39817,Elaine Brooks,Male,2010-01-01,No Exit,Office Manager,Bachelor Degree,58,1966-02-09,E8,Yes,5,Yes,9,No,Yes,1,22,10,Illness,3,Office,0.19,2167,0,Promotion,83824.27273671984,3,20,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,31632,Carolyn Miller,Male,2010-03-11,No Exit,Office Clerk,Vocational Training,39,1985-03-17,E5,Yes,5,Yes,28,No,Yes,0,13,0,none,1,Federal,0.82,4481,0,Leave and Rejoin,77804.84426311216,6,18,No,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,86931,Briana Murray,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,61,1963-08-03,E5,Yes,0,Yes,6,Yes,Yes,1,9,0,Parental Leave,5,Office,0.41,0,0,No Change,71962.14297415083,8,7,Yes,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,23446,David Smith,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,53,1971-01-18,E6,Yes,1,No,14,Yes,Yes,2,22,0,none,4,Headquarters,0.25,0,0,No Change,53251.80031720423,7,21,Yes,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
